#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       53879     2.87056      2.9509 0.000202696
       53880     2.87184      2.9509 0.000202698
       53881     2.87298     2.95089 0.000202699
       53882       2.874     2.95089   0.0002027
       53883      2.8749     2.95089 0.000202702
       53884     2.87571     2.95089 0.000202703
       53885     2.87644     2.95089 0.000202704
       53886      2.8771     2.95089 0.000202704
       53887     2.87772     2.95089 0.000202705
       53888      2.8783     2.95088 0.000202706
       53889     2.87885     2.95088 0.000202707
       53890      2.8794     2.95088 0.000202707
       53891     2.87994     2.95088 0.000202708
       53892      2.8805     2.95088 0.000202708
       53893     2.88108     2.95088 0.000202708
       53894     2.88168     2.95088 0.000202709
       53895     2.88233     2.95088 0.000202709
       53896     2.88301     2.95087 0.000202709
       53897     2.88374     2.95087 0.000202709
       53898     2.88451     2.95087 0.000202709
       53899     2.88534     2.95087 0.000202709
       53900     2.88622     2.95087 0.000202709
       53901     2.88715     2.95087 0.000202709
       53902     2.88812     2.95087 0.000202708
       53903     2.88915     2.95087 0.000202708
       53904     2.89021     2.95086 0.000202707
       53905     2.89132     2.95086 0.000202706
       53906     2.89246     2.95086 0.000202705
       53907     2.89362     2.95086 0.000202704
       53908     2.89481     2.95086 0.000202703
       53909     2.89602     2.95086 0.000202702
       53910     2.89724     2.95086 0.000202701
       53911     2.89847     2.95086 0.000202699
       53912     2.89969     2.95086 0.000202698
       53913     2.90091     2.95086 0.000202696
       53914     2.90212     2.95085 0.000202694
       53915     2.90331     2.95085 0.000202693
       53916     2.90448     2.95085 0.000202691
       53917     2.90562     2.95085 0.000202689
       53918     2.90673     2.95085 0.000202686
       53919     2.90781     2.95085 0.000202684
       53920     2.90885     2.95085 0.000202682
       53921     2.90985     2.95085  0.00020268
       53922     2.91081     2.95085 0.000202677
       53923     2.91172     2.95085 0.000202675
       53924     2.91259     2.95085 0.000202672
       53925     2.91341     2.95085  0.00020267
       53926     2.91418     2.95084 0.000202667
       53927      2.9149     2.95084 0.000202664
       53928     2.91557     2.95084 0.000202662
       53929      2.9162     2.95084 0.000202659
       53930     2.91677     2.95084 0.000202656
       53931     2.91729     2.95084 0.000202653
       53932     2.91777     2.95084 0.000202651
       53933     2.91819     2.95084 0.000202648
       53934     2.91857     2.95084 0.000202645
       53935      2.9189     2.95084 0.000202642
       53936     2.91918     2.95084 0.000202639
       53937     2.91941     2.95084 0.000202636
       53938     2.91961     2.95084 0.000202633
       53939     2.91975     2.95084  0.00020263
       53940     2.91986     2.95084 0.000202627
       53941     2.91992     2.95084 0.000202624
       53942     2.91994     2.95084 0.000202621
       53943     2.91992     2.95083 0.000202619
       53944     2.91986     2.95083 0.000202616
       53945     2.91976     2.95083 0.000202613
       53946     2.91962     2.95083  0.00020261
       53947     2.91944     2.95083 0.000202607
       53948     2.91923     2.95083 0.000202604
       53949     2.91898     2.95083 0.000202601
       53950      2.9187     2.95083 0.000202598
       53951     2.91838     2.95083 0.000202595
       53952     2.91802     2.95083 0.000202592
       53953     2.91764     2.95083  0.00020259
       53954     2.91722     2.95083 0.000202587
       53955     2.91677     2.95083 0.000202584
       53956     2.91628     2.95083 0.000202581
       53957     2.91577     2.95083 0.000202579
       53958     2.91523     2.95083 0.000202576
       53959     2.91465     2.95082 0.000202573
       53960     2.91405     2.95082 0.000202571
       53961     2.91342     2.95082 0.000202568
       53962     2.91277     2.95082 0.000202566
       53963     2.91208     2.95082 0.000202563
       53964     2.91138     2.95082 0.000202561
       53965     2.91065     2.95082 0.000202558
       53966     2.90989     2.95082 0.000202556
       53967     2.90912     2.95082 0.000202554
       53968     2.90832     2.95082 0.000202551
       53969      2.9075     2.95082 0.000202549
       53970     2.90667     2.95082 0.000202547
       53971     2.90582     2.95082 0.000202545
       53972     2.90495     2.95082 0.000202543
       53973     2.90407     2.95081 0.000202541
       53974     2.90318     2.95081 0.000202539
       53975     2.90228     2.95081 0.000202538
       53976     2.90137     2.95081 0.000202536
       53977     2.90045     2.95081 0.000202534
       53978     2.89953     2.95081 0.000202533
       53979      2.8986     2.95081 0.000202531
       53980     2.89767     2.95081  0.00020253
       53981     2.89674     2.95081 0.000202529
       53982     2.89582     2.95081 0.000202528
       53983     2.89489      2.9508 0.000202526
       53984     2.89397      2.9508 0.000202525
       53985     2.89307      2.9508 0.000202525
       53986     2.89216      2.9508 0.000202524
       53987     2.89127      2.9508 0.000202523
       53988      2.8904      2.9508 0.000202522
       53989     2.88953      2.9508 0.000202522
       53990     2.88869      2.9508 0.000202521
       53991     2.88785      2.9508 0.000202521
       53992     2.88704     2.95079 0.000202521
       53993     2.88625     2.95079  0.00020252
       53994     2.88547     2.95079  0.00020252
       53995     2.88472     2.95079  0.00020252
       53996     2.88399     2.95079  0.00020252
       53997     2.88329     2.95079  0.00020252
       53998     2.88261     2.95079  0.00020252
       53999     2.88195     2.95079 0.000202521
       54000     2.88132     2.95078 0.000202521
       54001     2.88071     2.95078 0.000202521
       54002     2.88013     2.95078 0.000202522
       54003     2.87958     2.95078 0.000202522
       54004     2.87905     2.95078 0.000202523
       54005     2.87856     2.95078 0.000202524
       54006     2.87809     2.95078 0.000202524
       54007     2.87765     2.95078 0.000202525
       54008     2.87723     2.95077 0.000202526
       54009     2.87685     2.95077 0.000202527
       54010      2.8765     2.95077 0.000202528
       54011     2.87618     2.95077 0.000202529
       54012     2.87589     2.95077  0.00020253
       54013     2.87563     2.95077 0.000202531
       54014     2.87541     2.95077 0.000202532
       54015     2.87522     2.95076 0.000202533
       54016     2.87506     2.95076 0.000202534
       54017     2.87493     2.95076 0.000202535
       54018     2.87485     2.95076 0.000202536
       54019     2.87479     2.95076 0.000202537
       54020     2.87478     2.95076 0.000202539
       54021      2.8748     2.95076  0.00020254
       54022     2.87485     2.95075 0.000202541
       54023     2.87495     2.95075 0.000202542
       54024     2.87508     2.95075 0.000202543
       54025     2.87525     2.95075 0.000202544
       54026     2.87545     2.95075 0.000202545
       54027     2.87569     2.95075 0.000202546
       54028     2.87597     2.95075 0.000202547
       54029     2.87628     2.95074 0.000202548
       54030     2.87663     2.95074 0.000202549
       54031     2.87701     2.95074  0.00020255
       54032     2.87742     2.95074 0.000202551
       54033     2.87786     2.95074 0.000202551
       54034     2.87832     2.95074 0.000202552
       54035     2.87881     2.95074 0.000202553
       54036     2.87933     2.95074 0.000202553
       54037     2.87986     2.95073 0.000202554
       54038     2.88042     2.95073 0.000202554
       54039     2.88099     2.95073 0.000202555
       54040     2.88157     2.95073 0.000202555
       54041     2.88216     2.95073 0.000202555
       54042     2.88275     2.95073 0.000202555
       54043     2.88335     2.95073 0.000202555
       54044     2.88395     2.95073 0.000202555
       54045     2.88455     2.95072 0.000202555
       54046     2.88514     2.95072 0.000202555
       54047     2.88572     2.95072 0.000202555
       54048     2.88628     2.95072 0.000202555
       54049     2.88683     2.95072 0.000202554
       54050     2.88737     2.95072 0.000202554
       54051     2.88788     2.95072 0.000202554
       54052     2.88836     2.95072 0.000202553
       54053     2.88882     2.95071 0.000202553
       54054     2.88925     2.95071 0.000202552
       54055     2.88965     2.95071 0.000202552
       54056     2.89001     2.95071 0.000202551
       54057     2.89033     2.95071  0.00020255
       54058     2.89061     2.95071  0.00020255
       54059     2.89086     2.95071 0.000202549
       54060     2.89106     2.95071 0.000202548
       54061     2.89121     2.95071 0.000202547
       54062     2.89131      2.9507 0.000202547
       54063     2.89137      2.9507 0.000202546
       54064     2.89138      2.9507 0.000202545
       54065     2.89133      2.9507 0.000202544
       54066     2.89123      2.9507 0.000202543
       54067     2.89107      2.9507 0.000202543
       54068     2.89086      2.9507 0.000202542
       54069     2.89059      2.9507 0.000202541
       54070     2.89027      2.9507 0.000202541
       54071     2.88988     2.95069  0.00020254
       54072     2.88943     2.95069 0.000202539
       54073     2.88892     2.95069 0.000202539
       54074     2.88835     2.95069 0.000202538
       54075     2.88772     2.95069 0.000202538
       54076     2.88703     2.95069 0.000202538
       54077     2.88627     2.95069 0.000202538
       54078     2.88545     2.95069 0.000202537
       54079     2.88457     2.95069 0.000202537
       54080     2.88363     2.95068 0.000202537
       54081     2.88263     2.95068 0.000202538
       54082     2.88157     2.95068 0.000202538
       54083     2.88045     2.95068 0.000202538
       54084     2.87927     2.95068 0.000202539
       54085     2.87805     2.95068 0.000202539
       54086     2.87676     2.95068  0.00020254
       54087     2.87543     2.95067 0.000202541
       54088     2.87406     2.95067 0.000202543
       54089     2.87264     2.95067 0.000202544
       54090     2.87118     2.95067 0.000202546
       54091     2.86969     2.95067 0.000202547
       54092     2.86816     2.95067 0.000202549
       54093     2.86662     2.95067 0.000202552
       54094     2.86505     2.95066 0.000202554
       54095     2.86347     2.95066 0.000202557
       54096     2.86188     2.95066  0.00020256
       54097     2.86029     2.95066 0.000202563
       54098     2.85871     2.95066 0.000202566
       54099     2.85714     2.95066  0.00020257
       54100     2.85559     2.95065 0.000202574
       54101     2.85407     2.95065 0.000202578
       54102     2.85259     2.95065 0.000202582
       54103     2.85115     2.95065 0.000202587
       54104     2.84976     2.95065 0.000202592
       54105     2.84843     2.95064 0.000202597
       54106     2.84716     2.95064 0.000202602
       54107     2.84597     2.95064 0.000202607
       54108     2.84486     2.95064 0.000202613
       54109     2.84383     2.95064 0.000202619
       54110      2.8429     2.95063 0.000202625
       54111     2.84206     2.95063 0.000202631
       54112     2.84132     2.95063 0.000202638
       54113     2.84068     2.95063 0.000202644
       54114     2.84015     2.95063  0.00020265
       54115     2.83973     2.95062 0.000202657
       54116     2.83942     2.95062 0.000202664
       54117     2.83922     2.95062  0.00020267
       54118     2.83913     2.95062 0.000202677
       54119     2.83915     2.95062 0.000202684
       54120     2.83927     2.95061 0.000202691
       54121      2.8395     2.95061 0.000202697
       54122     2.83982     2.95061 0.000202704
       54123     2.84024     2.95061  0.00020271
       54124     2.84075     2.95061 0.000202717
       54125     2.84134      2.9506 0.000202723
       54126     2.84202      2.9506 0.000202729
       54127     2.84276      2.9506 0.000202735
       54128     2.84358      2.9506 0.000202741
       54129     2.84445      2.9506 0.000202747
       54130     2.84538     2.95059 0.000202753
       54131     2.84636     2.95059 0.000202758
       54132     2.84738     2.95059 0.000202763
       54133     2.84844     2.95059 0.000202768
       54134     2.84952     2.95059 0.000202773
       54135     2.85064     2.95059 0.000202778
       54136     2.85177     2.95058 0.000202782
       54137     2.85291     2.95058 0.000202786
       54138     2.85407     2.95058 0.000202791
       54139     2.85523     2.95058 0.000202794
       54140      2.8564     2.95058 0.000202798
       54141     2.85756     2.95057 0.000202802
       54142     2.85872     2.95057 0.000202805
       54143     2.85987     2.95057 0.000202808
       54144     2.86102     2.95057 0.000202811
       54145     2.86215     2.95057 0.000202814
       54146     2.86327     2.95057 0.000202817
       54147     2.86438     2.95056 0.000202819
       54148     2.86547     2.95056 0.000202822
       54149     2.86655     2.95056 0.000202824
       54150      2.8676     2.95056 0.000202826
       54151     2.86864     2.95056 0.000202828
       54152     2.86967     2.95056 0.000202829
       54153     2.87067     2.95056 0.000202831
       54154     2.87166     2.95055 0.000202833
       54155     2.87263     2.95055 0.000202834
       54156     2.87357     2.95055 0.000202835
       54157     2.87451     2.95055 0.000202836
       54158     2.87542     2.95055 0.000202837
       54159     2.87631     2.95055 0.000202838
       54160     2.87718     2.95055 0.000202839
       54161     2.87804     2.95054  0.00020284
       54162     2.87888     2.95054  0.00020284
       54163      2.8797     2.95054 0.000202841
       54164      2.8805     2.95054 0.000202841
       54165     2.88128     2.95054 0.000202841
       54166     2.88204     2.95054 0.000202841
       54167     2.88278     2.95054 0.000202842
       54168      2.8835     2.95054 0.000202842
       54169     2.88421     2.95053 0.000202842
       54170     2.88489     2.95053 0.000202841
       54171     2.88556     2.95053 0.000202841
       54172      2.8862     2.95053 0.000202841
       54173     2.88682     2.95053 0.000202841
       54174     2.88742     2.95053  0.00020284
       54175       2.888     2.95053  0.00020284
       54176     2.88856     2.95053 0.000202839
       54177      2.8891     2.95052 0.000202839
       54178     2.88961     2.95052 0.000202838
       54179      2.8901     2.95052 0.000202837
       54180     2.89056     2.95052 0.000202837
       54181       2.891     2.95052 0.000202836
       54182     2.89142     2.95052 0.000202835
       54183     2.89181     2.95052 0.000202834
       54184     2.89217     2.95052 0.000202833
       54185      2.8925     2.95052 0.000202832
       54186     2.89281     2.95051 0.000202831
       54187     2.89309     2.95051 0.000202831
       54188     2.89333     2.95051  0.00020283
       54189     2.89355     2.95051 0.000202828
       54190     2.89373     2.95051 0.000202827
       54191     2.89388     2.95051 0.000202826
       54192       2.894     2.95051 0.000202825
       54193     2.89407     2.95051 0.000202824
       54194     2.89412     2.95051 0.000202823
       54195     2.89412     2.95051 0.000202822
       54196     2.89408      2.9505 0.000202821
       54197       2.894      2.9505  0.00020282
       54198     2.89388      2.9505 0.000202819
       54199     2.89371      2.9505 0.000202818
       54200     2.89349      2.9505 0.000202817
       54201     2.89323      2.9505 0.000202816
       54202     2.89291      2.9505 0.000202815
       54203     2.89254      2.9505 0.000202814
       54204     2.89211      2.9505 0.000202813
       54205     2.89163     2.95049 0.000202812
       54206     2.89108     2.95049 0.000202812
       54207     2.89047     2.95049 0.000202811
       54208      2.8898     2.95049  0.00020281
       54209     2.88905     2.95049  0.00020281
       54210     2.88824     2.95049 0.000202809
       54211     2.88735     2.95049 0.000202809
       54212     2.88638     2.95049 0.000202808
       54213     2.88534     2.95049 0.000202808
       54214     2.88421     2.95048 0.000202808
       54215       2.883     2.95048 0.000202808
       54216      2.8817     2.95048 0.000202808
       54217     2.88031     2.95048 0.000202809
       54218     2.87884     2.95048 0.000202809
       54219     2.87727     2.95048  0.00020281
       54220     2.87562     2.95048 0.000202811
       54221     2.87387     2.95048 0.000202812
       54222     2.87203     2.95047 0.000202814
       54223     2.87011     2.95047 0.000202815
       54224      2.8681     2.95047 0.000202817
       54225     2.86601     2.95047  0.00020282
       54226     2.86384     2.95047 0.000202822
       54227     2.86161     2.95047 0.000202825
       54228     2.85931     2.95046 0.000202828
       54229     2.85696     2.95046 0.000202832
       54230     2.85456     2.95046 0.000202836
       54231     2.85214     2.95046  0.00020284
       54232     2.84971     2.95046 0.000202845
       54233     2.84727     2.95046  0.00020285
       54234     2.84486     2.95045 0.000202856
       54235     2.84249     2.95045 0.000202862
       54236     2.84017     2.95045 0.000202868
       54237     2.83794     2.95045 0.000202875
       54238     2.83581     2.95045 0.000202882
       54239      2.8338     2.95044  0.00020289
       54240     2.83195     2.95044 0.000202898
       54241     2.83026     2.95044 0.000202906
       54242     2.82877     2.95044 0.000202915
       54243     2.82749     2.95043 0.000202924
       54244     2.82643     2.95043 0.000202933
       54245     2.82562     2.95043 0.000202942
       54246     2.82507     2.95043 0.000202952
       54247     2.82478     2.95042 0.000202961
       54248     2.82476     2.95042 0.000202971
       54249     2.82501     2.95042  0.00020298
       54250     2.82553     2.95042 0.000202989
       54251     2.82632     2.95042 0.000202999
       54252     2.82736     2.95041 0.000203008
       54253     2.82864     2.95041 0.000203016
       54254     2.83014     2.95041 0.000203025
       54255     2.83186     2.95041 0.000203033
       54256     2.83376      2.9504  0.00020304
       54257     2.83584      2.9504 0.000203047
       54258     2.83806      2.9504 0.000203054
       54259     2.84041      2.9504 0.000203061
       54260     2.84285      2.9504 0.000203067
       54261     2.84538     2.95039 0.000203072
       54262     2.84797     2.95039 0.000203077
       54263      2.8506     2.95039 0.000203082
       54264     2.85325     2.95039 0.000203086
       54265      2.8559     2.95039  0.00020309
       54266     2.85855     2.95039 0.000203093
       54267     2.86116     2.95038 0.000203096
       54268     2.86374     2.95038 0.000203098
       54269     2.86628     2.95038   0.0002031
       54270     2.86875     2.95038 0.000203102
       54271     2.87116     2.95038 0.000203104
       54272      2.8735     2.95038 0.000203105
       54273     2.87576     2.95037 0.000203106
       54274     2.87795     2.95037 0.000203107
       54275     2.88005     2.95037 0.000203107
       54276     2.88207     2.95037 0.000203107
       54277       2.884     2.95037 0.000203107
       54278     2.88585     2.95037 0.000203107
       54279     2.88761     2.95037 0.000203106
       54280     2.88929     2.95037 0.000203106
       54281     2.89089     2.95037 0.000203105
       54282      2.8924     2.95036 0.000203104
       54283     2.89384     2.95036 0.000203103
       54284      2.8952     2.95036 0.000203102
       54285     2.89649     2.95036   0.0002031
       54286      2.8977     2.95036 0.000203099
       54287     2.89884     2.95036 0.000203097
       54288     2.89992     2.95036 0.000203096
       54289     2.90093     2.95036 0.000203094
       54290     2.90188     2.95036 0.000203092
       54291     2.90277     2.95036 0.000203091
       54292     2.90361     2.95035 0.000203089
       54293     2.90439     2.95035 0.000203087
       54294     2.90512     2.95035 0.000203085
       54295      2.9058     2.95035 0.000203083
       54296     2.90643     2.95035  0.00020308
       54297     2.90702     2.95035 0.000203078
       54298     2.90757     2.95035 0.000203076
       54299     2.90807     2.95035 0.000203074
       54300     2.90854     2.95035 0.000203071
       54301     2.90897     2.95035 0.000203069
       54302     2.90937     2.95035 0.000203067
       54303     2.90973     2.95035 0.000203064
       54304     2.91006     2.95035 0.000203062
       54305     2.91036     2.95034  0.00020306
       54306     2.91064     2.95034 0.000203057
       54307     2.91089     2.95034 0.000203055
       54308     2.91111     2.95034 0.000203052
       54309     2.91131     2.95034  0.00020305
       54310     2.91148     2.95034 0.000203047
       54311     2.91164     2.95034 0.000203045
       54312     2.91177     2.95034 0.000203042
       54313     2.91189     2.95034  0.00020304
       54314     2.91198     2.95034 0.000203037
       54315     2.91206     2.95034 0.000203035
       54316     2.91212     2.95034 0.000203032
       54317     2.91216     2.95034  0.00020303
       54318     2.91218     2.95034 0.000203027
       54319     2.91219     2.95033 0.000203025
       54320     2.91218     2.95033 0.000203022
       54321     2.91216     2.95033  0.00020302
       54322     2.91212     2.95033 0.000203017
       54323     2.91207     2.95033 0.000203015
       54324       2.912     2.95033 0.000203012
       54325     2.91191     2.95033  0.00020301
       54326     2.91181     2.95033 0.000203007
       54327     2.91168     2.95033 0.000203005
       54328     2.91155     2.95033 0.000203002
       54329     2.91139     2.95033    0.000203
       54330     2.91121     2.95033 0.000202997
       54331     2.91101     2.95033 0.000202995
       54332     2.91079     2.95033 0.000202992
       54333     2.91054     2.95032  0.00020299
       54334     2.91027     2.95032 0.000202988
       54335     2.90997     2.95032 0.000202985
       54336     2.90964     2.95032 0.000202983
       54337     2.90928     2.95032 0.000202981
       54338     2.90889     2.95032 0.000202978
       54339     2.90846     2.95032 0.000202976
       54340     2.90798     2.95032 0.000202974
       54341     2.90747     2.95032 0.000202972
       54342     2.90691     2.95032 0.000202969
       54343      2.9063     2.95032 0.000202967
       54344     2.90563     2.95032 0.000202965
       54345     2.90491     2.95032 0.000202963
       54346     2.90413     2.95031 0.000202961
       54347     2.90328     2.95031 0.000202959
       54348     2.90236     2.95031 0.000202958
       54349     2.90137     2.95031 0.000202956
       54350     2.90031     2.95031 0.000202954
       54351     2.89916     2.95031 0.000202953
       54352     2.89793     2.95031 0.000202951
       54353     2.89662     2.95031  0.00020295
       54354     2.89522     2.95031 0.000202949
       54355     2.89373     2.95031 0.000202948
       54356     2.89215      2.9503 0.000202947
       54357     2.89048      2.9503 0.000202946
       54358     2.88872      2.9503 0.000202945
       54359     2.88688      2.9503 0.000202945
       54360     2.88496      2.9503 0.000202945
       54361     2.88297      2.9503 0.000202945
       54362     2.88091      2.9503 0.000202945
       54363     2.87881      2.9503 0.000202946
       54364     2.87666     2.95029 0.000202946
       54365     2.87449     2.95029 0.000202947
       54366     2.87232     2.95029 0.000202949
       54367     2.87017     2.95029  0.00020295
       54368     2.86805     2.95029 0.000202952
       54369     2.86599     2.95029 0.000202954
       54370     2.86402     2.95029 0.000202957
       54371     2.86217     2.95028  0.00020296
       54372     2.86047     2.95028 0.000202963
       54373     2.85893     2.95028 0.000202966
       54374      2.8576     2.95028 0.000202969
       54375     2.85649     2.95028 0.000202973
       54376     2.85562     2.95028 0.000202977
       54377     2.85503     2.95027  0.00020298
       54378     2.85472     2.95027 0.000202984
       54379      2.8547     2.95027 0.000202988
       54380     2.85499     2.95027 0.000202992
       54381     2.85558     2.95027 0.000202996
       54382     2.85648     2.95027 0.000202999
       54383     2.85767     2.95026 0.000203003
       54384     2.85915     2.95026 0.000203006
       54385      2.8609     2.95026 0.000203009
       54386      2.8629     2.95026 0.000203012
       54387     2.86512     2.95026 0.000203014
       54388     2.86753     2.95026 0.000203016
       54389     2.87012     2.95025 0.000203017
       54390     2.87286     2.95025 0.000203019
       54391      2.8757     2.95025  0.00020302
       54392     2.87864     2.95025  0.00020302
       54393     2.88163     2.95025  0.00020302
       54394     2.88466     2.95025  0.00020302
       54395      2.8877     2.95025  0.00020302
       54396     2.89073     2.95025 0.000203019
       54397     2.89373     2.95024 0.000203018
       54398     2.89667     2.95024 0.000203016
       54399     2.89956     2.95024 0.000203015
       54400     2.90238     2.95024 0.000203013
       54401      2.9051     2.95024 0.000203011
       54402     2.90774     2.95024 0.000203009
       54403     2.91028     2.95024 0.000203006
       54404     2.91271     2.95024 0.000203004
       54405     2.91504     2.95024 0.000203001
       54406     2.91725     2.95024 0.000202998
       54407     2.91936     2.95024 0.000202995
       54408     2.92137     2.95024 0.000202992
       54409     2.92326     2.95024 0.000202989
       54410     2.92505     2.95024 0.000202986
       54411     2.92673     2.95023 0.000202983
       54412     2.92831     2.95023 0.000202979
       54413      2.9298     2.95023 0.000202976
       54414     2.93119     2.95023 0.000202973
       54415     2.93248     2.95023 0.000202969
       54416     2.93369     2.95023 0.000202966
       54417     2.93481     2.95023 0.000202962
       54418     2.93584     2.95023 0.000202958
       54419     2.93679     2.95023 0.000202955
       54420     2.93767     2.95023 0.000202951
       54421     2.93847     2.95023 0.000202948
       54422     2.93919     2.95023 0.000202944
       54423     2.93984     2.95023  0.00020294
       54424     2.94042     2.95023 0.000202937
       54425     2.94094     2.95023 0.000202933
       54426     2.94139     2.95023 0.000202929
       54427     2.94178     2.95023 0.000202926
       54428      2.9421     2.95023 0.000202922
       54429     2.94237     2.95023 0.000202918
       54430     2.94258     2.95023 0.000202915
       54431     2.94273     2.95023 0.000202911
       54432     2.94282     2.95023 0.000202907
       54433     2.94286     2.95023 0.000202904
       54434     2.94286     2.95023   0.0002029
       54435      2.9428     2.95023 0.000202896
       54436     2.94269     2.95023 0.000202893
       54437     2.94254     2.95023 0.000202889
       54438     2.94235     2.95023 0.000202885
       54439     2.94211     2.95023 0.000202882
       54440     2.94184     2.95023 0.000202878
       54441     2.94153     2.95023 0.000202874
       54442     2.94119     2.95023 0.000202871
       54443     2.94081     2.95023 0.000202867
       54444     2.94041     2.95023 0.000202863
       54445     2.93999     2.95023  0.00020286
       54446     2.93955     2.95023 0.000202856
       54447     2.93909     2.95023 0.000202852
       54448     2.93862     2.95023 0.000202849
       54449     2.93814     2.95023 0.000202845
       54450     2.93767     2.95023 0.000202842
       54451     2.93719     2.95023 0.000202838
       54452     2.93671     2.95023 0.000202835
       54453     2.93625     2.95023 0.000202831
       54454     2.93581     2.95023 0.000202827
       54455     2.93538     2.95023 0.000202824
       54456     2.93498     2.95023  0.00020282
       54457     2.93462     2.95023 0.000202817
       54458     2.93428     2.95022 0.000202813
       54459     2.93399     2.95022  0.00020281
       54460     2.93373     2.95022 0.000202806
       54461     2.93353     2.95022 0.000202803
       54462     2.93338     2.95022 0.000202799
       54463     2.93328     2.95022 0.000202796
       54464     2.93324     2.95022 0.000202792
       54465     2.93327     2.95022 0.000202789
       54466     2.93335     2.95022 0.000202785
       54467      2.9335     2.95022 0.000202782
       54468     2.93372     2.95022 0.000202778
       54469     2.93401     2.95022 0.000202775
       54470     2.93437     2.95022 0.000202771
       54471     2.93479     2.95022 0.000202768
       54472     2.93529     2.95022 0.000202764
       54473     2.93585     2.95022 0.000202761
       54474     2.93648     2.95022 0.000202757
       54475     2.93718     2.95022 0.000202754
       54476     2.93793     2.95022  0.00020275
       54477     2.93875     2.95022 0.000202746
       54478     2.93963     2.95022 0.000202743
       54479     2.94056     2.95022 0.000202739
       54480     2.94154     2.95022 0.000202735
       54481     2.94257     2.95022 0.000202732
       54482     2.94365     2.95022 0.000202728
       54483     2.94476     2.95022 0.000202724
       54484      2.9459     2.95022 0.000202721
       54485     2.94708     2.95022 0.000202717
       54486     2.94828     2.95022 0.000202713
       54487     2.94951     2.95022  0.00020271
       54488     2.95075     2.95022 0.000202706
       54489       2.952     2.95022 0.000202702
       54490     2.95325     2.95022 0.000202698
       54491     2.95451     2.95022 0.000202695
       54492     2.95577     2.95022 0.000202691
       54493     2.95702     2.95022 0.000202687
       54494     2.95826     2.95022 0.000202684
       54495     2.95949     2.95022  0.00020268
       54496     2.96069     2.95022 0.000202676
       54497     2.96187     2.95022 0.000202673
       54498     2.96303     2.95022 0.000202669
       54499     2.96416     2.95022 0.000202666
       54500     2.96525     2.95022 0.000202662
       54501      2.9663     2.95022 0.000202659
       54502     2.96732     2.95022 0.000202655
       54503     2.96829     2.95022 0.000202652
       54504     2.96922     2.95022 0.000202648
       54505     2.97011     2.95022 0.000202645
       54506     2.97094     2.95022 0.000202642
       54507     2.97172     2.95022 0.000202638
       54508     2.97244     2.95022 0.000202635
       54509     2.97311     2.95022 0.000202632
       54510     2.97373     2.95022 0.000202628
       54511     2.97428     2.95022 0.000202625
       54512     2.97477     2.95022 0.000202622
       54513      2.9752     2.95023 0.000202619
       54514     2.97557     2.95023 0.000202615
       54515     2.97587     2.95023 0.000202612
       54516     2.97611     2.95023 0.000202609
       54517     2.97628     2.95023 0.000202606
       54518     2.97638     2.95023 0.000202603
       54519     2.97642     2.95023   0.0002026
       54520     2.97638     2.95023 0.000202597
       54521     2.97628     2.95023 0.000202593
       54522      2.9761     2.95023  0.00020259
       54523     2.97585     2.95023 0.000202587
       54524     2.97553     2.95023 0.000202584
       54525     2.97514     2.95023 0.000202581
       54526     2.97468     2.95023 0.000202577
       54527     2.97415     2.95023 0.000202574
       54528     2.97355     2.95023 0.000202571
       54529     2.97287     2.95023 0.000202568
       54530     2.97213     2.95023 0.000202564
       54531     2.97131     2.95023 0.000202561
       54532     2.97043     2.95023 0.000202558
       54533     2.96948     2.95023 0.000202554
       54534     2.96847     2.95023 0.000202551
       54535     2.96739     2.95023 0.000202547
       54536     2.96625     2.95024 0.000202544
       54537     2.96506     2.95024  0.00020254
       54538     2.96381     2.95024 0.000202537
       54539      2.9625     2.95024 0.000202533
       54540     2.96114     2.95024  0.00020253
       54541     2.95974     2.95024 0.000202526
       54542      2.9583     2.95024 0.000202522
       54543     2.95682     2.95024 0.000202519
       54544      2.9553     2.95024 0.000202515
       54545     2.95376     2.95024 0.000202511
       54546     2.95219     2.95024 0.000202507
       54547      2.9506     2.95024 0.000202504
       54548     2.94899     2.95024   0.0002025
       54549     2.94737     2.95024 0.000202496
       54550     2.94575     2.95024 0.000202493
       54551     2.94413     2.95024 0.000202489
       54552     2.94251     2.95024 0.000202485
       54553     2.94089     2.95024 0.000202482
       54554     2.93929     2.95024 0.000202478
       54555     2.93771     2.95024 0.000202474
       54556     2.93614     2.95024 0.000202471
       54557      2.9346     2.95024 0.000202467
       54558     2.93308     2.95023 0.000202464
       54559     2.93159     2.95023 0.000202461
       54560     2.93013     2.95023 0.000202457
       54561     2.92871     2.95023 0.000202454
       54562     2.92732     2.95023 0.000202451
       54563     2.92597     2.95023 0.000202447
       54564     2.92466     2.95023 0.000202444
       54565      2.9234     2.95023 0.000202441
       54566     2.92218     2.95023 0.000202438
       54567     2.92101     2.95023 0.000202435
       54568      2.9199     2.95023 0.000202432
       54569     2.91884     2.95023 0.000202429
       54570     2.91785     2.95023 0.000202426
       54571     2.91692     2.95023 0.000202423
       54572     2.91608     2.95023 0.000202421
       54573     2.91531     2.95023 0.000202418
       54574     2.91464     2.95023 0.000202415
       54575     2.91408     2.95023 0.000202413
       54576     2.91362     2.95023  0.00020241
