# Generation Best_Length AvgBestHalf
4542 64.894 64.894
4543 64.894 64.894
4544 64.894 64.894
4545 64.894 64.894
4546 64.894 64.894
4547 64.894 64.894
4548 64.894 64.894
4549 64.894 64.894
4550 64.894 64.894
4551 64.894 64.894
4552 64.894 64.894
4553 64.894 64.894
4554 64.894 64.894
4555 64.894 64.894
4556 64.894 64.894
4557 64.894 64.894
4558 64.894 64.894
4559 64.894 64.894
4560 64.894 64.894
4561 64.894 64.894
4562 64.894 64.894
4563 64.894 64.894
4564 64.894 64.894
4565 64.894 64.894
4566 64.894 64.894
4567 64.894 64.894
4568 64.894 64.894
4569 64.894 64.894
4570 64.894 64.894
4571 64.894 64.894
4572 64.894 64.894
4573 64.894 64.894
4574 64.894 64.894
4575 64.894 64.894
4576 64.894 64.894
4577 64.894 64.894
4578 64.894 64.894
4579 64.894 64.894
4580 64.894 64.894
4581 64.894 64.894
4582 64.894 64.894
4583 64.894 64.894
4584 64.894 64.894
4585 64.894 64.894
4586 64.894 64.894
4587 64.894 64.894
4588 64.894 64.894
4589 64.894 64.894
4590 64.894 64.894
4591 64.894 64.894
4592 64.894 64.894
4593 64.894 64.894
4594 64.894 64.894
4595 64.894 64.894
4596 64.894 64.894
4597 64.894 64.894
4598 64.894 64.894
4599 64.894 64.894
4600 64.894 64.894
4601 64.894 64.894
4602 64.894 64.894
4603 64.894 64.894
4604 64.894 64.894
4605 64.894 64.894
4606 64.894 64.894
4607 64.894 64.894
4608 64.894 64.894
4609 64.894 64.894
4610 64.894 64.894
4611 64.894 64.894
4612 64.894 64.894
4613 64.894 64.894
4614 64.894 64.894
4615 64.894 64.894
4616 64.894 64.894
4617 64.894 64.894
4618 64.894 64.894
4619 64.894 64.894
4620 64.894 64.894
4621 64.894 64.894
4622 64.894 64.894
4623 64.894 64.894
4624 64.894 64.894
4625 64.894 64.894
4626 64.894 64.894
4627 64.894 64.894
4628 64.894 64.894
4629 64.894 64.894
4630 64.894 64.894
4631 64.894 64.894
4632 64.894 64.894
4633 64.894 64.894
4634 64.894 64.894
4635 64.894 64.894
4636 64.894 64.894
4637 64.894 64.894
4638 64.894 64.894
4639 64.894 64.894
4640 64.894 64.894
4641 64.894 64.894
4642 64.894 64.894
4643 64.894 64.894
4644 64.894 64.894
4645 64.894 64.894
4646 64.894 64.894
4647 64.894 64.894
4648 64.894 64.894
4649 64.894 64.894
4650 64.894 64.894
4651 64.894 64.894
4652 64.894 64.894
4653 64.894 64.894
4654 64.894 64.894
4655 64.894 64.894
4656 64.894 64.894
4657 64.894 64.894
4658 64.894 64.894
4659 64.894 64.894
4660 64.894 64.894
4661 64.894 64.894
4662 64.894 64.894
4663 64.894 64.894
4664 64.894 64.894
4665 64.894 64.894
4666 64.894 64.894
4667 64.894 64.894
4668 64.894 64.894
4669 64.894 64.894
4670 64.894 64.894
4671 64.894 64.894
4672 64.894 64.894
4673 64.894 64.894
4674 64.894 64.894
4675 64.894 64.894
4676 64.894 64.894
4677 64.894 64.894
4678 64.894 64.894
4679 64.894 64.894
4680 64.894 64.894
4681 64.894 64.894
4682 64.894 64.894
4683 64.894 64.894
4684 64.894 64.894
4685 64.894 64.894
4686 64.894 64.894
4687 64.894 64.894
4688 64.894 64.894
4689 64.894 64.894
4690 64.894 64.894
4691 64.894 64.894
4692 64.894 64.894
4693 64.894 64.894
4694 64.894 64.894
4695 64.894 64.894
4696 64.894 64.894
4697 64.894 64.894
4698 64.894 64.894
4699 64.894 64.894
4700 64.894 64.894
4701 64.894 64.894
4702 64.894 64.894
4703 64.894 64.894
4704 64.894 64.894
4705 64.894 64.894
4706 64.894 64.894
4707 64.894 64.894
4708 64.894 64.894
4709 64.894 64.894
4710 64.894 64.894
4711 64.894 64.894
4712 64.894 64.894
4713 64.894 64.894
4714 64.894 64.894
4715 64.894 64.894
4716 64.894 64.894
4717 64.894 64.894
4718 64.894 64.894
4719 64.894 64.894
4720 64.894 64.894
4721 64.894 64.894
4722 64.894 64.894
4723 64.894 64.894
4724 64.894 64.894
4725 64.894 64.894
4726 64.894 64.894
4727 64.894 64.894
4728 64.894 64.894
4729 64.894 64.894
4730 64.894 64.894
4731 64.894 64.894
4732 64.894 64.894
4733 64.894 64.894
4734 64.894 64.894
4735 64.894 64.894
4736 64.894 64.894
4737 64.894 64.894
4738 64.894 64.894
4739 64.894 64.894
4740 64.894 64.894
4741 64.894 64.894
4742 64.894 64.894
4743 64.894 64.894
4744 64.894 64.894
4745 64.894 64.894
4746 64.894 64.894
4747 64.894 64.894
4748 64.894 64.894
4749 64.894 64.894
4750 64.894 64.894
4751 64.894 64.894
4752 64.894 64.894
4753 64.894 64.894
4754 64.894 64.894
4755 64.894 64.894
4756 64.894 64.894
4757 64.894 64.894
4758 64.894 64.894
4759 64.894 64.894
4760 64.894 64.894
4761 64.894 64.894
4762 64.894 64.894
4763 64.894 64.894
4764 64.894 64.894
4765 64.894 64.894
4766 64.894 64.894
4767 64.894 64.894
4768 64.894 64.894
4769 64.894 64.894
4770 64.894 64.894
4771 64.894 64.894
4772 64.894 64.894
4773 64.894 64.894
4774 64.894 64.894
4775 64.894 64.894
4776 64.894 64.894
4777 64.894 64.894
4778 64.894 64.894
4779 64.894 64.894
4780 64.894 64.894
4781 64.894 64.894
4782 64.894 64.894
4783 64.894 64.894
4784 64.894 64.894
4785 64.894 64.894
4786 64.894 64.894
4787 64.894 64.894
4788 64.894 64.894
4789 64.894 64.894
4790 64.894 64.894
4791 64.894 64.894
4792 64.894 64.894
4793 64.894 64.894
4794 64.894 64.894
4795 64.894 64.894
4796 64.894 64.894
4797 64.894 64.894
4798 64.894 64.894
4799 64.894 64.894
4800 64.894 64.894
4801 64.894 64.894
4802 64.894 64.894
4803 64.894 64.894
4804 64.894 64.894
4805 64.894 64.894
4806 64.894 64.894
4807 64.894 64.894
4808 64.894 64.894
4809 64.894 64.894
4810 64.894 64.894
4811 64.894 64.894
4812 64.894 64.894
4813 64.894 64.894
4814 64.894 64.894
4815 64.894 64.894
4816 64.894 64.894
4817 64.894 64.894
4818 64.894 64.894
4819 64.894 64.894
4820 64.894 64.894
4821 64.894 64.894
4822 64.894 64.894
4823 64.894 64.894
4824 64.894 64.894
4825 64.894 64.894
4826 64.894 64.894
4827 64.894 64.894
4828 64.894 64.894
4829 64.894 64.894
4830 64.894 64.894
4831 64.894 64.894
4832 64.894 64.894
4833 64.894 64.894
4834 64.894 64.894
4835 64.894 64.894
4836 64.894 64.894
4837 64.894 64.894
4838 64.894 64.894
4839 64.894 64.894
4840 64.894 64.894
4841 64.894 64.894
4842 64.894 64.894
4843 64.894 64.894
4844 64.894 64.894
4845 64.894 64.894
4846 64.894 64.894
4847 64.894 64.894
4848 64.894 64.894
4849 64.894 64.894
4850 64.894 64.894
4851 64.894 64.894
4852 64.894 64.894
4853 64.894 64.894
4854 64.894 64.894
4855 64.894 64.894
4856 64.894 64.894
4857 64.894 64.894
4858 64.894 64.894
4859 64.894 64.894
4860 64.894 64.894
4861 64.894 64.894
4862 64.894 64.894
4863 64.894 64.894
4864 64.894 64.894
4865 64.894 64.894
4866 64.894 64.894
4867 64.894 64.894
4868 64.894 64.894
4869 64.894 64.894
4870 64.894 64.894
4871 64.894 64.894
4872 64.894 64.894
4873 64.894 64.894
4874 64.894 64.894
4875 64.894 64.894
4876 64.894 64.894
4877 64.894 64.894
4878 64.894 64.894
4879 64.894 64.894
4880 64.894 64.894
4881 64.894 64.894
4882 64.894 64.894
4883 64.894 64.894
4884 64.894 64.894
4885 64.894 64.894
4886 64.894 64.894
4887 64.894 64.894
4888 64.894 64.894
4889 64.894 64.894
4890 64.894 64.894
4891 64.894 64.894
4892 64.894 64.894
4893 64.894 64.894
4894 64.894 64.894
4895 64.894 64.894
4896 64.894 64.894
4897 64.894 64.894
4898 64.894 64.894
4899 64.894 64.894
4900 64.894 64.894
4901 64.894 64.894
4902 64.894 64.894
4903 64.894 64.894
4904 64.894 64.894
4905 64.894 64.894
4906 64.894 64.894
4907 64.894 64.894
4908 64.894 64.894
4909 64.894 64.894
4910 64.894 64.894
4911 64.894 64.894
4912 64.894 64.894
4913 64.894 64.894
4914 64.894 64.894
4915 64.894 64.894
4916 64.894 64.894
4917 64.894 64.894
4918 64.894 64.894
4919 64.894 64.894
4920 64.894 64.894
4921 64.894 64.894
4922 64.894 64.894
4923 64.894 64.894
4924 64.894 64.894
4925 64.894 64.894
4926 64.894 64.894
4927 64.894 64.894
4928 64.894 64.894
4929 64.894 64.894
4930 64.894 64.894
4931 64.894 64.894
4932 64.894 64.894
4933 64.894 64.894
4934 64.894 64.894
4935 64.894 64.894
4936 64.894 64.894
4937 64.894 64.894
4938 64.894 64.894
4939 64.894 64.894
4940 64.894 64.894
4941 64.894 64.894
4942 64.894 64.894
4943 64.894 64.894
4944 64.894 64.894
4945 64.894 64.894
4946 64.894 64.894
4947 64.894 64.894
4948 64.894 64.894
4949 64.894 64.894
4950 64.894 64.894
4951 64.894 64.894
4952 64.894 64.894
4953 64.894 64.894
4954 64.894 64.894
4955 64.894 64.894
4956 64.894 64.894
4957 64.894 64.894
4958 64.894 64.894
4959 64.894 64.894
4960 64.894 64.894
4961 64.894 64.894
4962 64.894 64.894
4963 64.894 64.894
4964 64.894 64.894
4965 64.894 64.894
4966 64.894 64.894
4967 64.894 64.894
4968 64.894 64.894
4969 64.894 64.894
4970 64.894 64.894
4971 64.894 64.894
4972 64.894 64.894
4973 64.894 64.894
4974 64.894 64.894
4975 64.894 64.894
4976 64.894 64.894
4977 64.894 64.894
4978 64.894 64.894
4979 64.894 64.894
4980 64.894 64.894
4981 64.894 64.894
4982 64.894 64.894
4983 64.894 64.894
4984 64.894 64.894
4985 64.894 64.894
4986 64.894 64.894
4987 64.894 64.894
4988 64.894 64.894
4989 64.894 64.894
4990 64.894 64.894
4991 64.894 64.894
4992 64.894 64.894
4993 64.894 64.894
4994 64.894 64.894
4995 64.894 64.894
4996 64.894 64.894
4997 64.894 64.894
4998 64.894 64.894
4999 64.894 64.894
