#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         728     1.93469     1.95694 0.000838356
         729     1.93618     1.95691  0.00083769
         730     1.93766     1.95689 0.000836957
         731     1.93914     1.95686 0.000836164
         732      1.9406     1.95684 0.000835317
         733     1.94203     1.95682 0.000834422
         734     1.94343      1.9568 0.000833484
         735      1.9448     1.95679  0.00083251
         736     1.94613     1.95677 0.000831505
         737     1.94742     1.95676 0.000830474
         738     1.94866     1.95675 0.000829421
         739     1.94985     1.95674 0.000828351
         740       1.951     1.95673 0.000827268
         741      1.9521     1.95673 0.000826175
         742     1.95315     1.95672 0.000825076
         743     1.95416     1.95672 0.000823973
         744     1.95511     1.95672 0.000822868
         745     1.95602     1.95671 0.000821764
         746     1.95689     1.95671 0.000820662
         747     1.95771     1.95672 0.000819565
         748     1.95848     1.95672 0.000818473
         749     1.95922     1.95672 0.000817387
         750     1.95991     1.95673 0.000816308
         751     1.96057     1.95673 0.000815237
         752     1.96119     1.95674 0.000814174
         753     1.96177     1.95674 0.000813121
         754     1.96232     1.95675 0.000812076
         755     1.96284     1.95676  0.00081104
         756     1.96332     1.95677 0.000810014
         757     1.96378     1.95678 0.000808997
         758     1.96421     1.95679 0.000807989
         759     1.96462      1.9568  0.00080699
         760       1.965     1.95681 0.000806001
         761     1.96536     1.95682  0.00080502
         762      1.9657     1.95683 0.000804048
         763     1.96601     1.95684 0.000803084
         764     1.96631     1.95686 0.000802128
         765     1.96659     1.95687 0.000801181
         766     1.96685     1.95688 0.000800241
         767      1.9671     1.95689 0.000799308
         768     1.96733     1.95691 0.000798383
         769     1.96755     1.95692 0.000797465
         770     1.96775     1.95694 0.000796553
         771     1.96795     1.95695 0.000795648
         772     1.96813     1.95696 0.000794749
         773      1.9683     1.95698 0.000793856
         774     1.96846     1.95699 0.000792969
         775     1.96862     1.95701 0.000792088
         776     1.96876     1.95702 0.000791212
         777      1.9689     1.95704 0.000790341
         778     1.96903     1.95706 0.000789475
         779     1.96916     1.95707 0.000788615
         780     1.96927     1.95709 0.000787759
         781     1.96939      1.9571 0.000786908
         782      1.9695     1.95712 0.000786061
         783      1.9696     1.95713 0.000785219
         784     1.96971     1.95715 0.000784381
         785     1.96981     1.95717 0.000783548
         786      1.9699     1.95718 0.000782718
         787        1.97      1.9572 0.000781893
         788     1.97009     1.95721 0.000781072
         789     1.97018     1.95723 0.000780255
         790     1.97027     1.95725 0.000779442
         791     1.97036     1.95726 0.000778633
         792     1.97045     1.95728 0.000777827
         793     1.97054      1.9573 0.000777026
         794     1.97063     1.95731 0.000776229
         795     1.97071     1.95733 0.000775435
         796      1.9708     1.95735 0.000774646
         797     1.97089     1.95737  0.00077386
         798     1.97099     1.95738 0.000773079
         799     1.97108      1.9574 0.000772301
         800     1.97117     1.95742 0.000771528
         801     1.97127     1.95743 0.000770758
         802     1.97136     1.95745 0.000769993
         803     1.97146     1.95747 0.000769232
         804     1.97156     1.95749 0.000768475
         805     1.97167      1.9575 0.000767722
         806     1.97177     1.95752 0.000766973
         807     1.97188     1.95754 0.000766229
         808     1.97198     1.95756 0.000765489
         809     1.97209     1.95758 0.000764754
         810      1.9722     1.95759 0.000764023
         811     1.97232     1.95761 0.000763297
         812     1.97243     1.95763 0.000762575
         813     1.97255     1.95765 0.000761858
         814     1.97267     1.95767 0.000761145
         815     1.97279     1.95769 0.000760437
         816     1.97291      1.9577 0.000759734
         817     1.97303     1.95772 0.000759036
         818     1.97315     1.95774 0.000758342
         819     1.97327     1.95776 0.000757653
         820      1.9734     1.95778 0.000756969
         821     1.97352      1.9578  0.00075629
         822     1.97365     1.95782 0.000755616
         823     1.97377     1.95784 0.000754946
         824     1.97389     1.95786 0.000754281
         825     1.97402     1.95788 0.000753621
         826     1.97414      1.9579 0.000752966
         827     1.97426     1.95792 0.000752316
         828     1.97438     1.95794  0.00075167
         829      1.9745     1.95796 0.000751028
         830     1.97462     1.95798 0.000750392
         831     1.97473       1.958  0.00074976
         832     1.97484     1.95802 0.000749132
         833     1.97495     1.95804 0.000748508
         834     1.97506     1.95806 0.000747889
         835     1.97516     1.95808 0.000747274
         836     1.97526      1.9581 0.000746663
         837     1.97536     1.95812 0.000746055
         838     1.97545     1.95814 0.000745452
         839     1.97554     1.95816 0.000744852
         840     1.97563     1.95818 0.000744256
         841     1.97571      1.9582 0.000743662
         842     1.97579     1.95822 0.000743072
         843     1.97586     1.95824 0.000742485
         844     1.97592     1.95826 0.000741901
         845     1.97598     1.95829 0.000741319
         846     1.97604     1.95831  0.00074074
         847     1.97609     1.95833 0.000740163
         848     1.97613     1.95835 0.000739587
         849     1.97616     1.95837 0.000739014
         850     1.97619     1.95839 0.000738442
         851     1.97621     1.95841 0.000737871
         852     1.97623     1.95843 0.000737301
         853     1.97623     1.95845 0.000736732
         854     1.97623     1.95847 0.000736164
         855     1.97622     1.95849 0.000735595
         856      1.9762     1.95852 0.000735027
         857     1.97617     1.95854 0.000734458
         858     1.97613     1.95856 0.000733888
         859     1.97608     1.95858 0.000733317
         860     1.97601      1.9586 0.000732744
         861     1.97594     1.95862  0.00073217
         862     1.97584     1.95864 0.000731593
         863     1.97574     1.95866 0.000731014
         864     1.97562     1.95868 0.000730431
         865     1.97548      1.9587 0.000729845
         866     1.97532     1.95872 0.000729255
         867     1.97515     1.95873  0.00072866
         868     1.97496     1.95875  0.00072806
         869     1.97474     1.95877 0.000727455
         870      1.9745     1.95879 0.000726843
         871     1.97423     1.95881 0.000726225
         872     1.97394     1.95882   0.0007256
         873     1.97362     1.95884 0.000724967
         874     1.97327     1.95886 0.000724325
         875     1.97289     1.95887 0.000723675
         876     1.97248     1.95889 0.000723016
         877     1.97203      1.9589 0.000722346
         878     1.97155     1.95892 0.000721667
         879     1.97102     1.95893 0.000720977
         880     1.97046     1.95895 0.000720277
         881     1.96985     1.95896 0.000719566
         882      1.9692     1.95897 0.000718844
         883      1.9685     1.95898 0.000718111
         884     1.96776     1.95899 0.000717367
         885     1.96697       1.959 0.000716613
         886     1.96614     1.95901  0.00071585
         887     1.96525     1.95901 0.000715077
         888     1.96432     1.95902 0.000714297
         889     1.96333     1.95903  0.00071351
         890      1.9623     1.95903 0.000712718
         891     1.96122     1.95903 0.000711922
         892      1.9601     1.95903 0.000711125
         893     1.95893     1.95903 0.000710329
         894     1.95772     1.95903 0.000709536
         895     1.95647     1.95903 0.000708749
         896     1.95518     1.95902  0.00070797
         897     1.95387     1.95902 0.000707205
         898     1.95252     1.95901 0.000706454
         899     1.95116       1.959 0.000705722
         900     1.94978     1.95899 0.000705012
         901     1.94839     1.95898 0.000704328
         902     1.94699     1.95897 0.000703673
         903      1.9456     1.95895 0.000703049
         904     1.94423     1.95894  0.00070246
         905     1.94287     1.95892 0.000701908
         906     1.94154      1.9589 0.000701396
         907     1.94024     1.95888 0.000700924
         908     1.93899     1.95886 0.000700494
         909     1.93779     1.95883 0.000700107
         910     1.93665     1.95881 0.000699762
         911     1.93557     1.95878 0.000699458
         912     1.93457     1.95876 0.000699195
         913     1.93365     1.95873  0.00069897
         914     1.93281      1.9587  0.00069878
         915     1.93205     1.95867 0.000698623
         916     1.93139     1.95864 0.000698495
         917     1.93082     1.95861 0.000698392
         918     1.93035     1.95858 0.000698309
         919     1.92997     1.95855 0.000698243
