#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         735     1.98608     1.97847 0.000793334
         736     1.98669     1.97848 0.000792335
         737     1.98726     1.97849 0.000791349
         738      1.9878      1.9785 0.000790377
         739     1.98832     1.97852 0.000789419
         740      1.9888     1.97853 0.000788475
         741     1.98925     1.97855 0.000787543
         742     1.98966     1.97856 0.000786624
         743     1.99005     1.97858 0.000785718
         744     1.99041     1.97859 0.000784823
         745     1.99074     1.97861 0.000783938
         746     1.99103     1.97863 0.000783065
         747      1.9913     1.97864   0.0007822
         748     1.99154     1.97866 0.000781344
         749     1.99175     1.97868 0.000780496
         750     1.99192      1.9787 0.000779656
         751     1.99207     1.97871 0.000778821
         752     1.99218     1.97873 0.000777991
         753     1.99226     1.97875 0.000777165
         754     1.99231     1.97877 0.000776343
         755     1.99233     1.97878 0.000775522
         756     1.99231      1.9788 0.000774703
         757     1.99226     1.97882 0.000773883
         758     1.99217     1.97884 0.000773062
         759     1.99205     1.97886  0.00077224
         760     1.99188     1.97887 0.000771414
         761     1.99168     1.97889 0.000770584
         762     1.99144     1.97891 0.000769749
         763     1.99116     1.97892 0.000768907
         764     1.99084     1.97894 0.000768059
         765     1.99047     1.97895 0.000767203
         766     1.99005     1.97897 0.000766338
         767     1.98959     1.97898 0.000765464
         768     1.98908     1.97899  0.00076458
         769     1.98852     1.97901 0.000763686
         770      1.9879     1.97902 0.000762782
         771     1.98723     1.97903 0.000761867
         772     1.98651     1.97904 0.000760942
         773     1.98573     1.97905 0.000760007
         774     1.98489     1.97905 0.000759062
         775     1.98399     1.97906 0.000758109
         776     1.98302     1.97907  0.00075715
         777       1.982     1.97907 0.000756185
         778     1.98091     1.97907 0.000755216
         779     1.97975     1.97907 0.000754247
         780     1.97853     1.97907 0.000753281
         781     1.97724     1.97907  0.00075232
         782     1.97589     1.97907 0.000751369
         783     1.97447     1.97906 0.000750432
         784     1.97298     1.97905 0.000749515
         785     1.97143     1.97904 0.000748623
         786     1.96982     1.97903 0.000747762
         787     1.96814     1.97902  0.00074694
         788      1.9664       1.979 0.000746164
         789     1.96461     1.97898 0.000745441
         790     1.96276     1.97896  0.00074478
         791     1.96086     1.97894  0.00074419
         792     1.95891     1.97891  0.00074368
         793     1.95692     1.97889 0.000743259
         794      1.9549     1.97886 0.000742937
         795     1.95284     1.97882 0.000742723
         796     1.95075     1.97879 0.000742627
         797     1.94863     1.97875 0.000742658
         798     1.94651     1.97871 0.000742826
         799     1.94437     1.97867 0.000743139
         800     1.94222     1.97862 0.000743605
         801     1.94008     1.97857 0.000744232
         802     1.93794     1.97852 0.000745027
         803     1.93581     1.97847 0.000745996
         804      1.9337     1.97841 0.000747143
         805     1.93161     1.97836 0.000748474
         806     1.92955      1.9783 0.000749991
         807     1.92751     1.97823 0.000751697
         808     1.92552     1.97817 0.000753592
         809     1.92356      1.9781 0.000755677
         810     1.92165     1.97803 0.000757951
         811     1.91979     1.97796 0.000760411
         812     1.91798     1.97788 0.000763054
         813     1.91622     1.97781 0.000765875
         814     1.91453     1.97773 0.000768869
         815     1.91291     1.97765 0.000772028
         816     1.91135     1.97757 0.000775346
         817     1.90987     1.97749 0.000778811
         818     1.90848      1.9774 0.000782415
         819     1.90717     1.97732 0.000786146
         820     1.90595     1.97723  0.00078999
         821     1.90483     1.97714 0.000793934
         822     1.90382     1.97705 0.000797963
         823     1.90291     1.97696 0.000802063
         824     1.90212     1.97687 0.000806216
         825     1.90144     1.97678 0.000810407
         826     1.90089     1.97669 0.000814618
         827     1.90045      1.9766 0.000818832
         828     1.90014      1.9765 0.000823033
         829     1.89995     1.97641 0.000827206
         830     1.89987     1.97632 0.000831333
         831     1.89991     1.97623 0.000835402
         832     1.90006     1.97614 0.000839398
         833     1.90031     1.97604 0.000843311
         834     1.90066     1.97595  0.00084713
         835     1.90109     1.97586 0.000850847
         836     1.90159     1.97578 0.000854455
         837     1.90215     1.97569  0.00085795
         838     1.90277      1.9756 0.000861328
         839     1.90342     1.97551 0.000864588
         840     1.90409     1.97543 0.000867729
         841     1.90478     1.97535 0.000870754
         842     1.90547     1.97526 0.000873665
         843     1.90616     1.97518 0.000876466
         844     1.90682      1.9751 0.000879162
         845     1.90746     1.97502 0.000881758
         846     1.90807     1.97494 0.000884259
         847     1.90865     1.97486 0.000886673
         848     1.90918     1.97478 0.000889004
         849     1.90967     1.97471 0.000891259
         850     1.91012     1.97463 0.000893444
         851     1.91052     1.97456 0.000895565
         852     1.91089     1.97448 0.000897625
         853     1.91123     1.97441  0.00089963
         854     1.91155     1.97433 0.000901583
         855     1.91184     1.97426 0.000903487
         856     1.91213     1.97419 0.000905343
         857     1.91241     1.97412 0.000907151
         858     1.91271     1.97404 0.000908913
         859     1.91302     1.97397 0.000910627
         860     1.91337      1.9739 0.000912291
         861     1.91376     1.97383 0.000913902
         862      1.9142     1.97376 0.000915456
         863     1.91471      1.9737 0.000916949
         864     1.91528     1.97363 0.000918377
         865     1.91593     1.97356 0.000919735
         866     1.91667      1.9735 0.000921016
         867     1.91749     1.97343 0.000922217
         868      1.9184     1.97337 0.000923331
         869      1.9194     1.97331 0.000924355
         870     1.92049     1.97325 0.000925283
         871     1.92167     1.97319 0.000926113
         872     1.92293     1.97313 0.000926843
         873     1.92427     1.97307 0.000927469
         874     1.92568     1.97302 0.000927991
         875     1.92715     1.97297  0.00092841
         876     1.92868     1.97292 0.000928725
         877     1.93025     1.97287  0.00092894
         878     1.93185     1.97282 0.000929056
         879     1.93348     1.97277 0.000929076
         880     1.93512     1.97273 0.000929005
         881     1.93676     1.97269 0.000928848
         882      1.9384     1.97265 0.000928608
         883     1.94002     1.97262 0.000928291
         884     1.94163     1.97258 0.000927903
         885      1.9432     1.97255 0.000927448
         886     1.94474     1.97252 0.000926932
         887     1.94623     1.97249 0.000926361
         888     1.94768     1.97246 0.000925739
         889     1.94907     1.97243 0.000925071
         890     1.95042     1.97241 0.000924362
         891      1.9517     1.97238 0.000923617
         892     1.95292     1.97236 0.000922839
         893     1.95409     1.97234 0.000922033
         894     1.95519     1.97232 0.000921201
         895     1.95623      1.9723 0.000920347
         896     1.95722     1.97229 0.000919474
         897     1.95814     1.97227 0.000918584
         898       1.959     1.97226  0.00091768
         899      1.9598     1.97224 0.000916764
         900     1.96054     1.97223 0.000915837
         901     1.96123     1.97222 0.000914902
         902     1.96187     1.97221  0.00091396
         903     1.96246      1.9722 0.000913012
         904     1.96299     1.97219 0.000912058
         905     1.96348     1.97218 0.000911101
         906     1.96392     1.97217 0.000910141
         907     1.96432     1.97216 0.000909179
         908     1.96468     1.97215 0.000908215
         909     1.96499     1.97214  0.00090725
         910     1.96527     1.97213 0.000906284
         911     1.96551     1.97213 0.000905319
         912     1.96572     1.97212 0.000904353
         913      1.9659     1.97211 0.000903388
         914     1.96604     1.97211 0.000902424
         915     1.96615      1.9721 0.000901462
         916     1.96623     1.97209   0.0009005
         917     1.96629     1.97209  0.00089954
         918     1.96632     1.97208 0.000898583
         919     1.96632     1.97208 0.000897627
